user_id,anime_id,rating
65698,910,8
65698,28825,7
65698,35376,8
65698,36296,7
65698,37007,7
65698,811,8
65698,509,8
65698,6958,7
65698,4550,6
65698,8277,6
65698,137,7
65698,39570,9
65698,1051,5
65698,1225,7
65698,32998,8
65698,31173,8
65698,30123,8
65698,102,8
65698,230,9
65698,101,9
65698,394,8
65698,2051,7
65698,53,8
65698,34881,6
65698,37403,7
65698,37171,7
65698,92,8
65698,25397,7
65698,34012,7
65698,1634,5
65698,22199,7
65698,4744,6
65698,25013,8
65698,33506,7
65698,38753,7
65698,7647,7
65698,36882,7
65698,40239,4
65698,40128,8
65698,1554,7
65698,32828,7
65698,27655,7
65698,22729,7
65698,41433,9
65698,36864,6
65698,34051,6
65698,14941,8
65698,12149,8
65698,37210,7
65698,38101,7
65698,37744,6
65698,21653,7
65698,40046,8
65698,304,6
65698,49,7
65698,9736,7
65698,4999,7
65698,104,7
65698,637,9
65698,7817,8
65698,248,6
65698,932,7
65698,7088,7
65698,1235,8
65698,9776,7
65698,320,6
65698,10196,6
65698,257,7
65698,35413,7
65698,20457,7
65698,33242,3
65698,18247,7
65698,306,4
65698,9041,7
65698,37497,9
65698,358,7
65698,1057,5
65698,34542,8
65698,940,7
65698,13403,7
65698,11013,8
65698,731,10
65698,25159,6
65698,1230,8
65698,1272,6
65698,10794,7
65698,33206,7
65698,32093,7
65698,3121,8
65698,40392,7
65698,4214,7
65698,2993,6
65698,32951,8
65698,28497,7
65698,10572,8
65698,1771,8
65698,23,8
65698,38992,8
65698,34126,7
65698,31716,6
65698,2369,7
65698,32262,7
65698,35466,8
65698,30015,8
65698,31240,8
65698,34561,8
65698,30296,8
65698,23309,8
65698,165,7
65698,209,9
65698,45,8
65698,401,7
65698,44,7
65698,21561,6
65698,2476,8
65698,2605,6
65698,16694,7
65698,13055,6
65698,11499,7
65698,419,7
65698,205,8
65698,166,8
65698,30187,8
65698,13759,8
65698,208,7
65698,20047,7
65698,12531,8
65698,21679,7
65698,17777,7
65698,33255,7
65698,30749,7
65698,29317,5
65698,35338,6
65698,30727,9
65698,23277,8
65698,10156,7
65698,32542,7
65698,24,7
65698,564,6
65698,23281,9
65698,14749,7
65698,18857,6
65698,13659,8
65698,10020,8
65698,8769,8
65698,28297,8
65698,25099,6
65698,32729,9
65698,7769,7
65698,23673,7
65698,613,8
65698,1978,6
65698,10219,6
65698,9587,7
65698,14199,6
65698,524,8
65698,196,7
65698,443,8
65698,195,8
65698,23427,6
65698,20931,6
65698,19221,6
65698,38483,7
65698,35484,6
65698,682,8
65698,13601,9
65698,30240,8
65698,35240,8
65698,907,7
65698,6201,7
65698,39292,5
65698,37345,8
65698,1873,7
65698,10711,6
65698,27775,8
65698,1538,7
65698,162,8
65698,10739,5
65698,37675,8
65698,35073,8
65698,29803,8
65698,2112,8
65698,19369,7
65698,853,8
65698,8476,8
65698,38555,8
65698,683,8
65698,8795,8
65698,34134,7
65698,517,7
65698,290,8
65698,869,7
65698,866,7
65698,868,7
65698,867,7
65698,1480,8
65698,9863,7
65698,33502,7
65698,33095,9
65698,28735,8
65698,32175,8
65698,36949,7
65698,35788,7
65698,32282,7
65698,28171,8
65698,25835,9
65698,8557,7
65698,7662,9
65698,30363,7
65698,23233,8
65698,789,7
65698,169,8
65698,1170,7
65698,1172,7
65698,536,7
65698,39575,8
65698,24133,7
65698,36470,8
65698,1790,8
65698,817,8
65698,29758,6
65698,36474,7
65698,21881,8
65698,36475,8
65698,11757,9
65698,849,9
65698,19285,7
65698,36817,7
65698,27957,6
65698,10863,7
65698,9253,8
65698,1005,7
65698,35847,7
65698,32105,8
65698,1625,6
65698,854,6
65698,22101,7
65698,35839,9
65698,14289,9
65698,1124,8
65698,38524,8
65698,25777,8
65698,3977,6
65698,472,6
65698,41353,7
65698,200,8
65698,39607,7
65698,37450,7
65698,22877,6
65698,22663,8
65698,399,7
65698,37430,8
65698,1587,7
65698,182,5
65698,174,7
65698,2154,10
65698,38610,6
65698,35790,9
65698,12445,9
65698,398,8
65698,397,8
65698,396,8
65698,1381,8
65698,3455,7
65698,4063,7
65698,5277,7
65698,199,8
65698,16498,9
65698,30736,8
65698,21843,7
65698,38659,7
65698,538,6
65698,29786,7
65698,7724,9
65698,1559,9
65698,23273,9
65698,6213,8
65698,35760,7
65698,1066,7
65698,2787,8
65698,355,8
65698,1099,6
65698,678,7
65698,38759,7
65698,4163,7
65698,2104,7
65698,18119,7
65698,38787,7
65698,5507,9
65698,6773,7
65698,2403,8
65698,30276,9
65698,1094,7
65698,36266,7
65698,9756,9
65698,33003,7
65698,19769,6
65698,157,7
65698,2044,6
65698,1990,4
65698,277,8
65698,276,8
65698,631,7
65698,632,5
65698,519,8
65698,17725,8
65698,349,7
65698,33299,8
65698,34599,9
65698,24455,7
65698,194,9
65698,21415,6
65698,17247,8
65698,39071,6
65698,20785,7
65698,32900,7
65698,40497,7
65698,35062,8
65698,221,4
65698,36563,8
65698,14527,7
65698,11761,7
65698,738,8
65698,7590,6
65698,10110,8
65698,31845,6
65698,10397,8
65698,33487,7
65698,193,7
65698,444,7
65698,2954,7
65698,1729,7
65698,158,7
65698,17743,6
65698,14833,7
65698,40397,8
65698,38297,6
65698,40496,7
65698,626,7
65698,39196,7
65698,3468,7
65698,38778,8
65698,2034,8
65698,275,7
65698,2049,6
65698,237,9
65698,467,6
65698,43,8
65698,15379,8
65698,8841,7
65698,412,8
65698,35241,7
65698,34620,8
65698,32937,6
65698,30831,6
65698,38889,9
65698,38080,7
65698,31952,6
65698,799,7
65698,36548,7
65698,34984,8
65698,34934,7
65698,18045,6
65698,12175,7
65698,580,6
65698,554,8
65698,555,7
65698,28623,8
65698,1591,7
65698,33489,8
65698,1097,7
65698,600,6
65698,1013,7
65698,97,5
65698,670,8
65698,7148,7
65698,34106,7
65698,31610,7
65698,28423,6
65698,1874,7
65698,2327,5
65698,4903,7
65698,837,8
65698,39017,8
65698,32949,8
65698,22125,8
65698,24415,9
65698,16894,7
65698,11771,8
65698,3358,8
65698,40974,7
65698,15005,5
65698,2386,8
65698,330,8
65698,7627,7
65698,5690,8
65698,1698,9
65698,41345,7
65698,10161,8
65698,39539,7
65698,19815,8
65698,27787,6
65698,18897,9
65698,3673,8
65698,31414,7
65698,2970,7
65698,1243,7
65698,1210,9
65698,34914,7
65698,31953,8
65698,1075,6
65698,31404,7
65698,36043,7
65698,36038,8
65698,32,6
65698,31,6
65698,4477,8
65698,584,8
65698,3467,8
65698,10928,7
65698,466,5
65698,2020,9
65698,2490,7
65698,1238,8
65698,2385,7
65698,37902,6
65698,464,7
65698,463,7
65698,462,8
65698,461,8
65698,30,6
65698,460,6
65698,6324,8
65698,470,7
65698,32603,6
65698,28819,8
65698,31848,6
65698,2152,7
65698,6512,7
65698,30503,9
65698,20507,9
65698,6023,8
65698,459,6
65698,20541,7
65698,31764,7
65698,12467,8
65698,1696,8
65698,41619,8
65698,2373,6
65698,3001,9
65698,9693,8
65698,40708,8
65698,30307,6
65698,164,9
65698,15315,7
65698,30014,8
65698,625,7
65698,85,7
65698,90,7
65698,94,8
65698,93,6
65698,3927,9
65698,2581,8
65698,80,7
65698,37510,8
65698,32182,9
65698,8424,8
65698,40483,6
65698,31442,6
65698,2603,9
65698,1738,6
65698,13333,8
65698,13667,9
65698,8246,9
65698,6325,8
65698,4437,7
65698,2472,9
65698,1735,8
65698,2248,8
65698,761,5
65698,1074,5
65698,1546,7
65698,2144,7
65698,442,7
65698,20,8
65698,38397,8
65698,1688,8
65698,34577,6
65698,23755,7
65698,877,10
65698,40513,7
65698,16067,9
65698,1722,9
65698,936,5
65698,594,6
65698,1237,7
65698,58,6
65698,6574,8
65698,9289,8
65698,403,7
65698,649,8
65698,24405,8
65698,35968,6
65698,1290,6
65698,37786,9
65698,14813,7
65698,39547,8
65698,23847,7
65698,37779,9
65698,28677,8
65698,1562,7
65698,553,6
65698,1558,5
65698,39710,9
65698,405,7
65698,4591,5
65698,10216,6
65698,8861,7
65698,32615,9
65698,35507,8
65698,18179,8
65698,30413,8
65698,36432,8
65698,5955,6
65698,22319,7
65698,27899,8
65698,20583,7
65698,28891,7
65698,32935,8
65698,40262,6
65698,38883,8
65698,11785,6
65698,26023,6
65698,15699,7
65698,23619,6
65698,18713,6
65698,34403,7
65698,35889,7
65698,35789,7
65698,6895,8
65698,34822,9
65698,34019,7
65698,39469,7
65698,748,7
65698,4224,9
65698,41389,6
65698,18139,6
65698,37579,6
65698,14227,8
65698,1218,7
65698,16011,8
65698,36511,6
65698,648,7
65698,387,8
65698,24277,8
65698,25755,8
65698,39026,7
65698,31339,8
65698,296,8
65698,9330,8
65698,813,7
65698,30694,8
65698,225,6
65698,223,7
65698,38691,8
65698,37520,7
65698,37982,7
65698,40623,6
65698,2485,5
65698,16385,7
65698,11783,6
65698,10155,7
65698,1187,7
65698,563,8
65698,2355,6
65698,2354,6
65698,2252,5
65698,660,7
65698,9379,8
65698,29589,8
65698,2164,8
65698,28121,8
65698,32887,8
65698,37347,8
65698,40064,7
65698,30790,8
65698,36726,7
65698,25519,6
65698,36798,7
65698,34284,6
65698,34445,6
65698,18677,8
65698,1195,9
65698,11319,8
65698,1840,8
65698,3712,7
65698,37976,7
65698,31783,8
65698,1248,7
65698,1848,7
65698,1193,8
65698,247,7
65698,1906,9
65698,39030,7
65698,15809,8
65698,37141,6
65698,31109,5
65698,2026,7
65698,4192,8
65698,5521,8
65698,4789,8
65698,587,9
65698,33988,7
65698,31859,7
65698,644,7
65698,824,7
65698,29095,9
65698,29093,7
65698,17729,8
65698,133,8
65698,245,8
65698,37105,7
65698,34279,7
65698,8425,8
65698,2494,6
65698,2482,6
65698,17895,8
65698,37989,9
65698,36028,8
65698,242,7
65698,21431,8
65698,27631,8
65698,38807,7
65698,37349,8
65698,39463,7
65698,23079,6
65698,39533,7
65698,37998,6
65698,487,7
65698,241,7
65698,23251,7
65698,10793,8
65698,19319,8
65698,24625,8
65698,6956,8
65698,21085,7
65698,546,7
65698,37393,7
65698,38999,6
65698,37993,7
65698,32899,7
65698,3322,8
65698,33352,9
65698,1342,8
65698,1343,8
65698,1341,9
65698,336,7
65698,37521,8
65698,39799,6
65698,41226,7
65698,688,6
65698,31098,9
65698,29854,8
65698,10162,9
65698,34076,7
65698,17909,8
65698,650,7
65698,266,7
65698,37806,7
65698,267,9
65698,201,9
65698,13161,7
65698,476,9
65698,34481,7
65698,9347,7
65698,8536,7
65698,725,6
65698,119,7
65698,11741,7
65698,10087,7
65698,28701,8
65698,22297,8
65698,356,8
65698,22043,8
65698,6702,7
65698,32901,8
65698,40956,7
65698,38671,8
65698,226,10
65698,661,7
65698,39792,6
65698,6361,7
65698,2924,9
65698,38830,7
65698,16,7
65698,1142,8
65698,37722,8
65698,39324,8
65698,34902,8
65698,18507,7
65698,36704,8
65698,22265,7
65698,9367,7
65698,34213,6
65698,132,8
65698,909,6
65698,23289,7
65698,31637,8
65698,28907,8
65698,128,7
65698,34280,8
65698,31737,7
65698,30544,8
65698,1858,8
65698,35222,8
65698,1571,9
65698,33731,7
65698,344,8
65698,382,6
65698,125,7
65698,5114,8
65698,72,7
65698,73,8
65698,31931,7
65698,71,8
65698,33203,9
65698,40417,8
65698,38680,9
65698,18001,6
65698,33743,7
65698,40056,7
65698,1543,7
65698,1536,9
65698,21437,7
65698,4177,6
65698,40004,8
65698,38186,8
65698,357,8
65698,21405,7
65698,1222,9
65698,10897,5
65698,10719,8
65698,35712,6
65698,25731,7
65698,5941,9
65698,15109,6
65698,17397,6
65698,31636,6
65698,36049,7
65698,933,8
65698,17827,7
65698,12549,7
65698,14893,6
65698,37597,7
65698,30127,6
65698,26349,5
65698,29067,5
65698,4182,8
65698,35849,9
65698,38656,7
65698,24469,7
65698,33475,7
65698,406,7
65698,10163,7
65698,9479,7
65698,40405,6
65698,38940,7
65698,707,4
65698,706,4
65698,289,6
65698,11703,7
65698,2564,7
65698,2904,9
65698,1575,8
65698,69,7
65698,1818,9
65698,4059,6
65698,15583,8
65698,6351,6
65698,2167,8
65698,34382,7
65698,110,7
65698,6645,7
65698,4186,7
65698,39523,8
65698,35821,8
65698,37379,9
65698,14397,7
65698,10800,8
65698,831,8
65698,28999,8
65698,37435,8
65698,4181,9
65698,19163,8
65698,2025,8
65698,6880,8
65698,34497,7
65698,28223,7
65698,38408,8
65698,36456,8
65698,63,8
65698,31964,8
65698,33486,7
65698,17641,7
65698,31043,8
66639,26055,10
66639,34497,8
66639,35760,10
66639,14719,10
66639,9750,7
66639,21327,8
66639,18247,6
66639,9041,8
66639,38524,10
66639,20899,10
66639,16524,9
66639,30363,7
66639,813,10
66639,36946,7
66639,30694,8
66639,38691,10
66639,41053,10
66639,38668,10
66639,895,10
66639,2001,10
66639,28223,8
66639,29589,10
66639,16512,6
66639,31765,8
66639,12445,10
66639,14189,10
66639,1535,9
66639,23233,7
66639,898,10
66639,11757,9
66639,28171,10
66639,32282,10
66639,35788,10
66639,36949,10
66639,37569,7
66639,5958,8
66639,21881,9
66639,8407,9
66639,9253,10
66639,30484,10
66639,11577,10
66639,32188,10
66639,18277,6
66639,5681,8
66639,7858,8
66639,12413,10
66639,30240,9
66639,28387,8
66639,900,10
66639,23281,8
66639,13601,10
66639,3455,7
66639,6896,10
66639,5530,8
66639,35247,10
66639,31181,10
66639,28927,8
66639,26243,8
66639,37675,10
66639,35073,8
66639,29803,9
66639,19369,8
66639,24705,7
66639,19221,9
66639,5341,10
66639,2966,10
66639,34134,6
66639,30276,10
66639,11933,9
66639,30503,9
66639,20507,8
66639,23623,8
66639,17549,8
66639,21177,9
66639,33674,10
66639,19815,10
66639,11597,10
66639,901,10
66639,18897,10
66639,902,10
66639,905,10
66639,25777,10
66639,16498,10
66639,30736,7
66639,21843,9
66639,29786,9
66639,6634,8
66639,5355,7
66639,199,10
66639,23459,10
66639,20973,9
66639,32595,5
66639,21033,6
66639,22663,6
66639,13759,10
66639,17777,3
66639,38249,10
66639,40542,10
66639,34612,10
66639,33255,10
66639,30749,8
66639,25867,7
66639,32951,9
66639,28497,8
66639,32262,8
66639,31240,10
66639,34561,9
66639,30296,8
66639,39355,8
66639,37202,8
66639,903,10
66639,13331,10
66639,10165,10
66639,34658,10
66639,17265,8
66639,33489,10
66639,28675,10
66639,25015,8
66639,18153,9
66639,28623,10
66639,24629,7
66639,10209,9
66639,10790,9
66639,8841,9
66639,32380,10
66639,32937,10
66639,30831,9
66639,33206,10
66639,22535,10
66639,16732,10
66639,32281,10
66639,38000,10
66639,18679,10
66639,21511,7
66639,37086,10
66639,34933,8
66639,27991,9
66639,16904,10
66639,7791,9
66639,5680,9
66639,14467,10
66639,24873,6
66639,26441,8
66639,32083,6
66639,37983,10
66639,24455,8
66639,22097,9
66639,15689,10
66639,1735,9
66639,20,8
66639,31722,10
66639,34577,8
66639,23755,10
66639,41168,10
66639,31442,8
66639,9181,7
66639,30307,8
66639,164,10
66639,17074,10
66639,16444,8
66639,15315,9
66639,37510,10
66639,32182,10
66639,16762,10
66639,10620,10
66639,20541,8
66639,21603,10
66639,33487,7
66639,40497,9
66639,32900,7
66639,20785,10
66639,9756,10
66639,19769,6
66639,14513,10
66639,18115,10
66639,31741,9
66639,34599,10
66639,13663,9
66639,17729,9
66639,24655,8
66639,11285,10
66639,7059,9
66639,20787,8
66639,31904,7
66639,34055,8
66639,32379,10
66639,20543,8
66639,39555,8
66639,34443,8
66639,5081,10
66639,24919,9
66639,24921,10
66639,18893,9
66639,33506,9
66639,9919,10
66639,22547,3
66639,28405,9
66639,18767,9
66639,8247,9
66639,18229,10
66639,31737,8
66639,30544,7
66639,5114,10
66639,906,10
66639,14837,8
66639,25389,8
66639,10897,9
66639,10719,9
66639,36456,9
66639,33486,10
66639,31964,9
66639,31043,10
66639,40060,9
66639,11633,9
66639,269,7
66639,30654,10
66639,24833,10
66639,11701,10
66639,37347,10
66639,40454,10
66639,6746,10
66639,226,10
66639,6702,7
66639,34662,9
66639,356,9
66639,25537,10
66639,33049,10
66639,22297,9
66639,28701,10
66639,27821,9
66639,10087,10
66639,11741,10
66639,121,10
66639,32887,9
66639,28121,10
66639,31339,10
66639,39519,4
66639,11111,10
66639,6547,10
66639,22147,9
66639,32828,9
66639,27655,9
66639,22729,10
66639,24751,9
66639,28907,10
66639,19429,7
66639,40215,10
66639,37985,10
66639,36904,10
66639,31763,8
66639,6880,9
66639,11759,10
66639,25397,6
66639,22199,8
66639,31637,10
66639,13939,9
66639,21431,7
66639,12189,10
66639,431,10
66639,35557,10
66639,24231,8
66639,20853,8
66639,35376,10
66639,28825,8
66639,1889,10
66639,934,10
66639,8074,9
66639,22319,9
66639,27899,5
66639,36511,8
66639,4224,10
66639,26443,5
66639,25159,9
66639,25157,8
66639,21353,7
66639,28999,10
66639,27631,9
66639,22961,9
66639,19163,8
66639,15583,9
66639,35849,9
66639,8915,10
66639,16592,8
66639,31636,8
66639,1482,9
66639,20031,10
66639,15109,9
66639,18671,8
66639,14741,9
66639,16157,7
66639,4975,8
66639,5667,8
66639,28285,8
66639,31318,7
66639,33478,3
66639,1840,9
66639,3712,9
66639,14075,9
66639,15451,8
66639,34281,8
66639,24703,7
66639,11617,7
66639,15225,10
66639,21855,10
66639,31859,8
66639,37806,8
66639,13411,10
66639,10793,10
66639,28025,10
66639,29095,9
66639,11319,9
66639,1195,9
66639,15809,9
66639,23283,10
66639,37521,8
66639,30901,9
66639,34176,8
66639,33352,10
66639,12293,5
66639,21405,8
66639,14967,9
66639,21085,9
66639,28755,8
66639,14813,9
66639,39547,10
66639,481,8
66639,23847,9
66639,37779,10
66639,550,9
66639,20053,8
66639,35507,8
66856,31229,5
66856,31859,10
66856,7774,7
66856,6112,8
66856,29786,10
66856,7724,10
66856,34240,8
66856,154,7
66856,38759,8
66856,27967,9
66856,15119,7
66856,5277,10
66856,4063,10
66856,37450,9
66856,32595,4
66856,33836,6
66856,22877,8
66856,10073,8
66856,6500,9
66856,21033,8
66856,22663,9
66856,5940,7
66856,30806,10
66856,31564,9
66856,205,10
66856,30187,10
66856,13759,10
66856,32542,8
66856,30749,7
66856,29317,7
66856,23277,10
66856,8057,8
66856,10297,1
66856,38659,10
66856,21843,9
66856,30383,8
66856,32407,6
66856,1575,10
66856,2904,10
66856,31318,7
66856,31147,4
66856,29027,10
66856,30363,7
66856,23233,8
66856,31374,7
66856,38524,10
66856,35760,9
66856,25777,10
66856,38940,10
66856,20709,6
66856,1,8
66856,20031,10
66856,31636,10
66856,17827,8
66856,30127,7
66856,26349,10
66856,29067,9
66856,2025,10
66856,6573,10
66856,38656,8
66856,15583,10
66856,19163,10
66856,24655,10
66856,16498,8
66856,30736,9
66856,25731,9
66856,6645,7
66856,45,10
66856,22865,9
66856,32485,10
66856,30240,10
66856,6201,7
66856,31559,9
66856,27775,9
66856,33091,8
66856,31645,9
66856,437,10
66856,31498,5
66856,28927,9
66856,26243,10
66856,29803,8
66856,38555,10
66856,33949,8
66856,32013,10
66856,35484,8
66856,24705,10
66856,38483,7
66856,20939,9
66856,19221,9
66856,13659,10
66856,8769,8
66856,21743,8
66856,38668,10
66856,37520,10
66856,38145,10
66856,38691,10
66856,30694,2
66856,36946,10
66856,13601,10
66856,23281,10
66856,21339,10
66856,28617,8
66856,32951,9
66856,28497,10
66856,31716,8
66856,32262,10
66856,30015,9
66856,32094,7
66856,9006,10
66856,39587,10
66856,31240,10
66856,25859,8
66856,28619,6
66856,30296,10
66856,6114,10
66856,23309,8
66856,2993,8
66856,10611,7
66856,6880,10
66856,34497,7
66856,1535,10
66856,28223,10
66856,33988,10
66856,29589,9
66856,35120,8
66856,31163,9
66856,31710,5
66856,10155,10
66856,11783,10
66856,16385,8
66856,37982,10
66856,32360,10
66856,32494,10
66856,29876,7
66856,31553,10
66856,28999,10
66856,37521,10
66856,30251,5
66856,31736,10
66856,30385,9
66856,41226,10
66856,30901,10
66856,31098,9
66856,29854,8
66856,8516,9
66856,28805,10
66856,5081,8
66856,30795,7
66856,22789,10
66856,39195,10
66856,9513,10
66856,10396,8
66856,32379,8
66856,21845,5
66856,11113,9
66856,31904,8
66856,30782,9
66856,10162,10
66856,38573,7
66856,25157,8
66856,26443,6
66856,4224,10
66856,31297,8
66856,30458,10
66856,27899,9
66856,33352,10
66856,31439,5
66856,30355,7
66856,19151,7
66856,31483,8
66856,22199,9
66856,25013,10
66856,22729,7
66856,27655,7
66856,34350,8
66856,32828,10
66856,22147,9
66856,30206,8
66856,31771,10
66856,6547,10
66856,35834,7
66856,31080,10
66856,9989,10
66856,22319,7
66856,11111,10
66856,30654,8
66856,9919,10
66856,33506,7
66856,28391,8
66856,30205,7
66856,7647,7
66856,36882,9
66856,28249,10
66856,31821,9
66856,6166,6
66856,7817,9
66856,6347,10
66856,20449,7
66856,16742,9
66856,24833,9
66856,4654,7
66856,5667,8
66856,13851,10
66856,31327,7
66856,28171,10
66856,13125,10
66856,20787,10
66856,889,10
66856,1519,10
66856,22547,8
66856,33985,5
66856,31043,10
66856,31964,10
66856,33486,10
66856,35262,10
66856,36456,10
66856,38408,7
66856,32282,10
66856,10719,10
66856,38186,8
66856,40004,8
66856,33080,10
66856,14345,10
66856,32023,10
66856,33041,10
66856,31478,9
66856,17919,5
66856,32867,10
66856,1689,6
66856,10163,10
66856,12293,7
66856,37435,7
66856,30091,6
66856,14967,10
66856,28297,10
66856,35788,10
66856,31867,8
66856,28979,9
66856,13663,9
66856,3455,8
66856,31430,10
66856,22689,8
66856,22687,10
66856,2001,10
66856,12445,5
66856,27629,10
66856,24133,7
66856,29758,6
66856,36474,6
66856,21881,7
66856,11757,10
66856,31914,8
66856,5681,10
66856,3667,6
66856,9253,10
66856,32105,10
66856,8407,10
66856,5958,9
66856,20555,7
66856,4722,9
66856,33834,8
66856,24893,9
66856,19775,9
66856,33433,10
66856,33095,9
66856,28735,10
66856,32175,10
66856,28621,10
66856,25099,8
66856,32729,10
66856,31621,7
66856,297,7
66856,17729,10
66856,29101,8
66856,29093,9
66856,29095,10
66856,31368,8
66856,28791,6
66856,31630,10
66856,13161,8
66856,32561,10
66856,20583,10
66856,28891,10
66856,32935,10
66856,40776,10
66856,34403,10
66856,28211,6
66856,30895,10
66856,15809,10
66856,37141,10
66856,27829,10
66856,23269,8
66856,27989,9
66856,8630,8
66856,28883,7
66856,11617,9
66856,24703,9
66856,31326,8
66856,15451,9
66856,31500,5
66856,37105,9
66856,8425,10
66856,17895,10
66856,40059,9
66856,31804,10
66856,28623,10
66856,24629,10
66856,18001,7
66856,32696,10
66856,5114,10
66856,33743,7
66856,33731,8
66856,24765,10
66856,30544,9
66856,31737,6
66856,34280,10
66856,25183,4
66856,28537,10
66856,8841,6
66856,23311,8
66856,21039,8
66856,28907,8
66856,31637,10
66856,23289,8
66856,1571,10
66856,241,8
66856,487,8
66856,23079,3
66856,37349,8
66856,21273,7
66856,29787,8
66856,27631,10
66856,36028,9
66856,37989,7
66856,18229,7
66856,35241,10
66856,32380,10
66856,32937,10
66856,16706,10
66856,20673,8
66856,10080,10
66856,8525,8
66856,40221,7
66856,34933,10
66856,37999,8
66856,27991,7
66856,14467,10
66856,24873,5
66856,26441,10
66856,28387,7
66856,31405,9
66856,29785,10
66856,41930,7
66856,33421,10
66856,28713,8
66856,25429,7
66856,40010,10
66856,18247,7
66856,9041,6
66856,6811,10
66856,25159,9
66856,257,7
66856,248,8
66856,7088,5
66856,8277,8
66856,15377,7
66856,11061,9
66856,31338,6
66856,23121,10
66856,29301,8
66856,40839,10
66856,21511,8
66856,30831,10
66856,15227,10
66856,13367,7
66856,31952,10
66856,28725,8
66856,36548,8
66856,5305,4
66856,4262,7
66856,34984,10
66856,28851,10
66856,33206,10
66856,31798,7
66856,22535,10
66856,35079,9
66856,3503,7
66856,16732,7
66856,22817,10
66856,32281,10
66856,38000,10
66856,18679,7
66856,34451,10
66856,24439,7
66856,32686,8
66856,8074,8
66856,934,10
66856,36296,9
66856,1691,10
66856,39199,9
66856,1604,10
66856,35860,10
66856,31227,10
66856,31173,9
66856,11771,10
66856,24415,8
66856,22043,7
66856,32930,10
66856,34662,9
66856,19815,10
66856,27787,9
66856,18897,9
66856,31414,10
66856,31953,10
66856,31404,8
66856,36038,10
66856,31764,10
66856,33690,7
66856,11665,9
66856,10379,8
66856,32983,9
66856,4081,8
66856,38397,9
66856,30016,8
66856,30347,7
66856,23755,8
66856,26351,6
66856,11021,9
66856,31442,10
66856,41619,10
66856,9181,10
66856,30307,10
66856,19,10
66856,15315,10
66856,22225,8
66856,6702,9
66856,31070,8
66856,28221,9
66856,32608,7
66856,28299,9
66856,23673,10
66856,12355,10
66856,31143,7
66856,14199,7
66856,32606,5
66856,31704,8
66856,31772,7
66856,34134,9
66856,30276,10
66856,6324,8
66856,32603,10
66856,28819,8
66856,33201,10
66856,33051,10
66856,31848,10
66856,24175,5
66856,31452,7
66856,30503,10
66856,32547,10
66856,23623,10
66856,17549,10
66856,24991,7
66856,813,10
66856,28121,10
66856,6746,10
66856,8408,7
66856,27833,10
66856,23199,7
66856,27831,7
66856,32962,6
66856,31251,10
66856,37510,10
66856,32182,10
66856,19109,10
66856,18851,8
66856,356,9
66856,22297,8
66856,28701,9
66856,31389,7
66856,10087,10
66856,11741,8
66856,9367,8
66856,34599,10
66856,24455,8
66856,193,7
66856,31598,8
66856,1887,8
66856,31706,8
66856,32083,6
66856,19111,10
66856,15051,10
66856,23321,8
66856,17265,10
66856,33489,9
66856,33605,7
66856,24011,6
66856,7148,9
66856,34106,10
66856,31610,10
66856,28423,10
66856,39017,6
66856,25283,8
66856,32245,8
66856,32526,8
66856,16894,10
66856,26057,8
66856,20509,8
66856,10620,10
66856,28817,8
66856,4087,10
66856,36563,9
66856,32438,7
66856,31845,6
66856,33487,7
66856,40496,8
66856,10465,10
66856,21863,8
66856,15565,9
66856,9936,7
66856,40571,8
66856,10213,7
66856,25011,8
66856,39196,10
66856,35062,10
66856,20785,9
66856,31793,9
66856,25939,7
66856,1915,8
66856,77,9
66856,76,8
66856,14513,10
66856,18115,10
66856,31741,9
66856,34321,10
66856,14829,8
66856,27525,7
66856,31056,10
66856,32902,10
66856,30123,10
66856,37972,10
66856,935,10
66856,30740,10
66856,392,10
66856,18677,8
66856,23283,10
66856,34176,9
66856,14075,10
66856,5300,8
66856,7739,3
66856,31646,9
66856,35180,10
66856,38101,9
66856,32998,10
66856,25397,9
66856,33337,5
66856,6682,8
66856,16273,8
66856,28155,9
66856,34537,7
66856,33253,10
66856,31580,10
66856,37403,10
66856,39710,8
66856,28677,10
66856,12291,8
66856,6956,8
66856,25879,10
66856,10521,9
66856,32615,10
66856,14813,9
66856,23847,8
66856,37779,10
68011,4081,9
68011,2926,10
68011,21939,10
68011,457,10
68011,15315,9
68011,2129,8
68011,10620,7
68011,21603,9
68011,21863,8
68011,20785,9
68011,18153,8
68011,16894,8
68011,16782,9
68011,10162,10
68011,5300,10
68011,23283,10
68011,18677,8
68011,8861,6
68011,14813,8
68011,11757,9
68011,21881,7
68011,12445,9
68011,10521,8
68011,6956,7
68011,19117,8
68011,18139,7
68011,4224,9
68011,11771,8
68011,2001,9
68011,7724,9
68011,21561,8
68011,16498,10
68011,10083,9
68011,19815,10
68011,5040,9
68011,25161,9
68011,30276,10
68011,9587,6
68011,9863,10
68011,2966,9
68011,8769,8
68011,13659,7
68011,17265,9
68011,18857,5
68011,14749,7
68011,19221,8
68011,6201,8
68011,2159,8
68011,5958,7
68011,8407,8
68011,11597,9
68011,20709,7
68011,13759,10
68011,205,9
68011,11499,8
68011,2476,6
68011,8675,7
68011,20847,8
68011,11617,7
68011,17741,9
68011,11887,9
68011,8841,8
68011,5681,9
68011,21067,7
68011,9253,10
68011,22101,10
68011,7858,7
